id,styleId,size,quantity
8900,1547,"8.5",0
8901,1547,"9",59
8902,1547,"9.5",24
8903,1547,"10",15
8904,1547,"10.5",5
8905,1547,"11",43
8906,1547,"11.5",13
8907,1547,"12",52
8908,1548,"7",41
8909,1548,"7.5",2
8910,1548,"8",37
8911,1548,"8.5",55
8912,1548,"9",42
8913,1548,"9.5",6
8914,1548,"10",42
8915,1548,"10.5",22
8916,1548,"11",2
8917,1548,"11.5",6
8918,1548,"12",11
8919,1549,"7",54
8920,1549,"7.5",28
8921,1549,"8",12
8922,1549,"8.5",40
8923,1549,"9",8
8924,1549,"9.5",43
8925,1549,"10",2
8926,1549,"10.5",10
8927,1549,"11",7
8928,1549,"11.5",50
8929,1549,"12",48
8930,1550,"XS",59
8931,1550,"S",4
8932,1550,"M",54
8933,1550,"L",22
8934,1550,"XL",36
8935,1550,"XXL",50
8936,1551,"One Size",49
8937,1552,"One Size",39
8938,1553,"XS",49
8939,1553,"S",20
8940,1553,"M",1
8941,1553,"L",18
8942,1553,"XL",2
8943,1553,"XXL",6
8944,1554,"XS",34
8945,1554,"S",17
8946,1554,"M",21
8947,1554,"L",28
8948,1554,"XL",37
8949,1554,"XXL",13
8950,1555,"One Size",48
8951,1556,"One Size",1
8952,1557,"One Size",17
8953,1558,"One Size",20
8954,1559,"XS",19
8955,1559,"S",52
8956,1559,"M",39
8957,1559,"L",11
8958,1559,"XL",14
8959,1559,"XXL",58
8960,1560,"XS",21
8961,1560,"S",40
8962,1560,"M",44
8963,1560,"L",27
8964,1560,"XL",2
8965,1560,"XXL",45
8966,1561,"XS",9
8967,1561,"S",35
8968,1561,"M",5
8969,1561,"L",1
8970,1561,"XL",28
8971,1561,"XXL",13
8972,1562,"One Size",54
8973,1563,"XS",29
8974,1563,"S",39
8975,1563,"M",28
8976,1563,"L",40
8977,1563,"XL",48
8978,1563,"XXL",6
8979,1564,"XS",26
8980,1564,"S",17
8981,1564,"M",22
8982,1564,"L",30
8983,1564,"XL",18
8984,1564,"XXL",56
8985,1565,"XS",6
8986,1565,"S",7
8987,1565,"M",12
8988,1565,"L",32
8989,1565,"XL",50
8990,1565,"XXL",4
8991,1566,"XS",19
8992,1566,"S",25
8993,1566,"M",43
8994,1566,"L",51
8995,1566,"XL",44
8996,1566,"XXL",57
8997,1567,"XS",20
8998,1567,"S",57
8999,1567,"M",20
9000,1567,"L",34
9001,1567,"XL",3
9002,1567,"XXL",49
9003,1568,"XS",34
9004,1568,"S",58
9005,1568,"M",52
9006,1568,"L",37
9007,1568,"XL",24
9008,1568,"XXL",24
9009,1569,"7",46
9010,1569,"7.5",38
9011,1569,"8",22
9012,1569,"8.5",32
9013,1569,"9",22
9014,1569,"9.5",30
9015,1569,"10",6
9016,1569,"10.5",41
9017,1569,"11",16
9018,1569,"11.5",2
9019,1569,"12",18
9020,1570,"7",1
9021,1570,"7.5",26
9022,1570,"8",47
9023,1570,"8.5",26
9024,1570,"9",24
9025,1570,"9.5",39
9026,1570,"10",0
9027,1570,"10.5",50
9028,1570,"11",15
9029,1570,"11.5",49
9030,1570,"12",38
9031,1571,"7",3
9032,1571,"7.5",53
9033,1571,"8",41
9034,1571,"8.5",3
9035,1571,"9",40
9036,1571,"9.5",0
9037,1571,"10",26
9038,1571,"10.5",39
9039,1571,"11",44
9040,1571,"11.5",58
9041,1571,"12",52
9042,1572,"7",30
9043,1572,"7.5",34
9044,1572,"8",25
9045,1572,"8.5",53
9046,1572,"9",30
9047,1572,"9.5",13
9048,1572,"10",51
9049,1572,"10.5",11
9050,1572,"11",46
9051,1572,"11.5",19
9052,1572,"12",35
9053,1573,"7",36
9054,1573,"7.5",27
9055,1573,"8",8
9056,1573,"8.5",34
9057,1573,"9",19
9058,1573,"9.5",54
9059,1573,"10",2
9060,1573,"10.5",11
9061,1573,"11",40
9062,1573,"11.5",11
9063,1573,"12",22
9064,1574,"XS",21
9065,1574,"S",42
9066,1574,"M",8
9067,1574,"L",51
9068,1574,"XL",21
9069,1574,"XXL",10
9070,1575,"XS",12
9071,1575,"S",45
9072,1575,"M",30
9073,1575,"L",43
9074,1575,"XL",38
9075,1575,"XXL",20
9076,1576,"XS",32
9077,1576,"S",14
9078,1576,"M",22
9079,1576,"L",9
9080,1576,"XL",10
9081,1576,"XXL",14
9082,1577,"XS",15
9083,1577,"S",55
9084,1577,"M",9
9085,1577,"L",47
9086,1577,"XL",31
9087,1577,"XXL",58
9088,1578,"XS",57
9089,1578,"S",48
9090,1578,"M",50
9091,1578,"L",3
9092,1578,"XL",58
9093,1578,"XXL",22
9094,1579,"7",45
9095,1579,"7.5",40
9096,1579,"8",7
9097,1579,"8.5",28
9098,1579,"9",36
9099,1579,"9.5",12
9100,1579,"10",0
9101,1579,"10.5",59
9102,1579,"11",38
9103,1579,"11.5",50
9104,1579,"12",51
9105,1580,"7",53
9106,1580,"7.5",12
9107,1580,"8",34
9108,1580,"8.5",26
9109,1580,"9",16
9110,1580,"9.5",31
9111,1580,"10",8
9112,1580,"10.5",18
9113,1580,"11",33
9114,1580,"11.5",56
9115,1580,"12",43
9116,1581,"XS",26
9117,1581,"S",3
9118,1581,"M",38
9119,1581,"L",29
9120,1581,"XL",3
9121,1581,"XXL",26
9122,1582,"XS",40
9123,1582,"S",9
9124,1582,"M",17
9125,1582,"L",23
9126,1582,"XL",3
9127,1582,"XXL",14
9128,1583,"XS",34
9129,1583,"S",35
9130,1583,"M",33
9131,1583,"L",48
9132,1583,"XL",44
9133,1583,"XXL",13
9134,1584,"XS",28
9135,1584,"S",59
9136,1584,"M",46
9137,1584,"L",30
9138,1584,"XL",13
9139,1584,"XXL",36
9140,1585,"XS",59
9141,1585,"S",28
9142,1585,"M",58
9143,1585,"L",4
9144,1585,"XL",51
9145,1585,"XXL",16
9146,1586,"XS",19
9147,1586,"S",47
9148,1586,"M",13
9149,1586,"L",0
9150,1586,"XL",4
9151,1586,"XXL",56
9152,1587,"XS",57
9153,1587,"S",23
9154,1587,"M",3
9155,1587,"L",33
9156,1587,"XL",47
9157,1587,"XXL",14
9158,1588,"XS",26
9159,1588,"S",31
9160,1588,"M",28
9161,1588,"L",18
9162,1588,"XL",32
9163,1588,"XXL",8
9164,1589,"One Size",48
9165,1590,"One Size",0
9166,1591,"One Size",1
9167,1592,"One Size",12
9168,1593,"XS",52
9169,1593,"S",4
9170,1593,"M",40
9171,1593,"L",26
9172,1593,"XL",42
9173,1593,"XXL",39
9174,1594,"XS",45
9175,1594,"S",2
9176,1594,"M",25
9177,1594,"L",57
9178,1594,"XL",53
9179,1594,"XXL",54
9180,1595,"XS",19
9181,1595,"S",0
9182,1595,"M",53
9183,1595,"L",20
9184,1595,"XL",49
9185,1595,"XXL",21
9186,1596,"7",23
9187,1596,"7.5",43
9188,1596,"8",18
9189,1596,"8.5",20
9190,1596,"9",31
9191,1596,"9.5",27
9192,1596,"10",30
9193,1596,"10.5",30
9194,1596,"11",7
9195,1596,"11.5",49
9196,1596,"12",23
9197,1597,"7",42
9198,1597,"7.5",25
9199,1597,"8",13
9200,1597,"8.5",15
9201,1597,"9",50
9202,1597,"9.5",3
9203,1597,"10",5
9204,1597,"10.5",35
9205,1597,"11",58
9206,1597,"11.5",34
9207,1597,"12",38
9208,1598,"7",21
9209,1598,"7.5",51
9210,1598,"8",42
9211,1598,"8.5",22
9212,1598,"9",31
9213,1598,"9.5",41
9214,1598,"10",11
9215,1598,"10.5",7
9216,1598,"11",34
9217,1598,"11.5",14
9218,1598,"12",22
9219,1599,"One Size",26
9220,1600,"XS",54
9221,1600,"S",27
9222,1600,"M",46
9223,1600,"L",37
9224,1600,"XL",30
9225,1600,"XXL",14
9226,1601,"One Size",25
9227,1602,"One Size",54
9228,1603,"One Size",41
9229,1604,"One Size",3
9230,1605,"One Size",39
9231,1606,"One Size",57
9232,1607,"One Size",9
9233,1608,"XS",26
9234,1608,"S",31
9235,1608,"M",55
9236,1608,"L",26
9237,1608,"XL",10
9238,1608,"XXL",34
9239,1609,"One Size",23
9240,1610,"XS",30
9241,1610,"S",3
9242,1610,"M",23
9243,1610,"L",47
9244,1610,"XL",28
9245,1610,"XXL",20
9246,1611,"XS",2
9247,1611,"S",7
9248,1611,"M",18
9249,1611,"L",48
9250,1611,"XL",13
9251,1611,"XXL",32
9252,1612,"XS",34
9253,1612,"S",50
9254,1612,"M",40
9255,1612,"L",18
9256,1612,"XL",25
9257,1612,"XXL",48
9258,1613,"XS",23
9259,1613,"S",9
9260,1613,"M",36
9261,1613,"L",55
9262,1613,"XL",3
9263,1613,"XXL",31
9264,1614,"XS",9
9265,1614,"S",44
9266,1614,"M",8
9267,1614,"L",18
9268,1614,"XL",1
9269,1614,"XXL",9
9270,1615,"XS",52
9271,1615,"S",6
9272,1615,"M",56
9273,1615,"L",28
9274,1615,"XL",43
9275,1615,"XXL",20
9276,1616,"One Size",52
9277,1617,"One Size",6
9278,1618,"One Size",22
9279,1619,"XS",48
9280,1619,"S",29
9281,1619,"M",13
9282,1619,"L",5
9283,1619,"XL",14
9284,1619,"XXL",7
9285,1620,"XS",13
9286,1620,"S",45
9287,1620,"M",39
9288,1620,"L",47
9289,1620,"XL",18
9290,1620,"XXL",40
9291,1621,"XS",16
9292,1621,"S",57
9293,1621,"M",14
9294,1621,"L",26
9295,1621,"XL",15
9296,1621,"XXL",39
9297,1622,"XS",28
9298,1622,"S",5
9299,1622,"M",16
9300,1622,"L",38
9301,1622,"XL",37
9302,1622,"XXL",51
9303,1623,"XS",51
9304,1623,"S",8
9305,1623,"M",3
9306,1623,"L",50
9307,1623,"XL",39
9308,1623,"XXL",43
9309,1624,"XS",11
9310,1624,"S",57
9311,1624,"M",51
9312,1624,"L",30
9313,1624,"XL",22
9314,1624,"XXL",19
9315,1625,"XS",26
9316,1625,"S",14
9317,1625,"M",30
9318,1625,"L",38
9319,1625,"XL",53
9320,1625,"XXL",8
9321,1626,"XS",41
9322,1626,"S",1
9323,1626,"M",55
9324,1626,"L",51
9325,1626,"XL",10
9326,1626,"XXL",28
9327,1627,"XS",45
9328,1627,"S",57
9329,1627,"M",11
9330,1627,"L",7
9331,1627,"XL",59
9332,1627,"XXL",6
9333,1628,"XS",35
9334,1628,"S",39
9335,1628,"M",33
9336,1628,"L",43
9337,1628,"XL",32
9338,1628,"XXL",1
9339,1629,"XS",27
9340,1629,"S",35
9341,1629,"M",54
9342,1629,"L",53
9343,1629,"XL",28
9344,1629,"XXL",40
9345,1630,"One Size",1
9346,1631,"XS",26
9347,1631,"S",54
9348,1631,"M",41
9349,1631,"L",11
9350,1631,"XL",46
9351,1631,"XXL",30
9352,1632,"XS",17
9353,1632,"S",23
9354,1632,"M",23
9355,1632,"L",8
9356,1632,"XL",2
9357,1632,"XXL",16
9358,1633,"XS",40
9359,1633,"S",31
9360,1633,"M",44
9361,1633,"L",8
9362,1633,"XL",36
9363,1633,"XXL",25
9364,1634,"XS",3
9365,1634,"S",39
9366,1634,"M",42
9367,1634,"L",5
9368,1634,"XL",49
9369,1634,"XXL",38
9370,1635,"XS",56
9371,1635,"S",29
9372,1635,"M",3
9373,1635,"L",28
9374,1635,"XL",39
9375,1635,"XXL",12
9376,1636,"XS",33
9377,1636,"S",10
9378,1636,"M",32
9379,1636,"L",9
9380,1636,"XL",6
9381,1636,"XXL",56
9382,1637,"XS",46
9383,1637,"S",42
9384,1637,"M",20
9385,1637,"L",30
9386,1637,"XL",35
9387,1637,"XXL",16
9388,1638,"XS",57
9389,1638,"S",4
9390,1638,"M",44
9391,1638,"L",6
9392,1638,"XL",7
9393,1638,"XXL",12
9394,1639,"One Size",41
9395,1640,"One Size",8
9396,1641,"XS",25
9397,1641,"S",51
9398,1641,"M",53
9399,1641,"L",42
9400,1641,"XL",28
9401,1641,"XXL",5
9402,1642,"XS",21
9403,1642,"S",52
9404,1642,"M",54
9405,1642,"L",5
9406,1642,"XL",1
9407,1642,"XXL",33
9408,1643,"XS",53
9409,1643,"S",53
9410,1643,"M",54
9411,1643,"L",12
9412,1643,"XL",52
9413,1643,"XXL",16
9414,1644,"XS",1
9415,1644,"S",16
9416,1644,"M",56
9417,1644,"L",53
9418,1644,"XL",11
9419,1644,"XXL",7
9420,1645,"XS",52
9421,1645,"S",20
9422,1645,"M",25
9423,1645,"L",27
9424,1645,"XL",8
9425,1645,"XXL",52
9426,1646,"XS",41
9427,1646,"S",2
9428,1646,"M",54
9429,1646,"L",32
9430,1646,"XL",5
9431,1646,"XXL",33
9432,1647,"XS",18
9433,1647,"S",8
9434,1647,"M",19
9435,1647,"L",40
9436,1647,"XL",4
9437,1647,"XXL",33
9438,1648,"XS",33
9439,1648,"S",55
9440,1648,"M",25
9441,1648,"L",32
9442,1648,"XL",55
9443,1648,"XXL",56
9444,1649,"XS",44
9445,1649,"S",22
9446,1649,"M",31
9447,1649,"L",24
9448,1649,"XL",51
9449,1649,"XXL",29
9450,1650,"XS",17
9451,1650,"S",10
9452,1650,"M",0
9453,1650,"L",7
9454,1650,"XL",43
9455,1650,"XXL",53
9456,1651,"XS",50
9457,1651,"S",36
9458,1651,"M",12
9459,1651,"L",35
9460,1651,"XL",12
9461,1651,"XXL",6
9462,1652,"XS",14
9463,1652,"S",17
9464,1652,"M",52
9465,1652,"L",6
9466,1652,"XL",59
9467,1652,"XXL",41
9468,1653,"7",55
9469,1653,"7.5",23
9470,1653,"8",38
9471,1653,"8.5",48
9472,1653,"9",20
9473,1653,"9.5",35
9474,1653,"10",19
9475,1653,"10.5",26
9476,1653,"11",56
9477,1653,"11.5",5
9478,1653,"12",54
9479,1654,"7",19
9480,1654,"7.5",21
9481,1654,"8",3
9482,1654,"8.5",33
9483,1654,"9",39
9484,1654,"9.5",14
9485,1654,"10",27
9486,1654,"10.5",57
9487,1654,"11",36
9488,1654,"11.5",22
9489,1654,"12",7
9490,1655,"7",25
9491,1655,"7.5",41
9492,1655,"8",59
9493,1655,"8.5",56
9494,1655,"9",22
9495,1655,"9.5",9
9496,1655,"10",50
9497,1655,"10.5",30
9498,1655,"11",39
9499,1655,"11.5",31
9500,1655,"12",46
9501,1656,"7",48
9502,1656,"7.5",29
9503,1656,"8",29
9504,1656,"8.5",26
9505,1656,"9",56
9506,1656,"9.5",6
9507,1656,"10",0
9508,1656,"10.5",50
9509,1656,"11",47
9510,1656,"11.5",5
9511,1656,"12",7
9512,1657,"7",26
9513,1657,"7.5",22
9514,1657,"8",59
9515,1657,"8.5",20
9516,1657,"9",50
9517,1657,"9.5",44
9518,1657,"10",58
9519,1657,"10.5",39
9520,1657,"11",46
9521,1657,"11.5",28
9522,1657,"12",7
9523,1658,"7",6
9524,1658,"7.5",47
9525,1658,"8",11
9526,1658,"8.5",1
9527,1658,"9",30
9528,1658,"9.5",54
9529,1658,"10",34
9530,1658,"10.5",5
9531,1658,"11",22
9532,1658,"11.5",53
9533,1658,"12",26
9534,1659,"7",15
9535,1659,"7.5",56
9536,1659,"8",52
9537,1659,"8.5",23
9538,1659,"9",36
9539,1659,"9.5",19
9540,1659,"10",0
9541,1659,"10.5",41
9542,1659,"11",46
9543,1659,"11.5",4
9544,1659,"12",16
9545,1660,"7",56
9546,1660,"7.5",18
9547,1660,"8",51
9548,1660,"8.5",26
9549,1660,"9",29
9550,1660,"9.5",45
9551,1660,"10",17
9552,1660,"10.5",43
9553,1660,"11",45
9554,1660,"11.5",27
9555,1660,"12",54
9556,1661,"7",5
9557,1661,"7.5",34
9558,1661,"8",35
9559,1661,"8.5",21
9560,1661,"9",34
9561,1661,"9.5",58
9562,1661,"10",38
9563,1661,"10.5",2
9564,1661,"11",40
9565,1661,"11.5",44
9566,1661,"12",13
9567,1662,"One Size",16
9568,1663,"One Size",6
9569,1664,"XS",11
9570,1664,"S",4
9571,1664,"M",59
9572,1664,"L",58
9573,1664,"XL",1
9574,1664,"XXL",20
9575,1665,"XS",31
9576,1665,"S",29
9577,1665,"M",15
9578,1665,"L",51
9579,1665,"XL",14
9580,1665,"XXL",26
9581,1666,"XS",41
9582,1666,"S",44
9583,1666,"M",11
9584,1666,"L",6
9585,1666,"XL",23
9586,1666,"XXL",52
9587,1667,"XS",41
9588,1667,"S",37
9589,1667,"M",2
9590,1667,"L",36
9591,1667,"XL",48
9592,1667,"XXL",18
9593,1668,"One Size",34
9594,1669,"One Size",6
9595,1670,"One Size",14
9596,1671,"XS",56
9597,1671,"S",46
9598,1671,"M",23
9599,1671,"L",13
9600,1671,"XL",21
9601,1671,"XXL",42
9602,1672,"XS",4
9603,1672,"S",30
9604,1672,"M",35
9605,1672,"L",40
9606,1672,"XL",55
9607,1672,"XXL",10
9608,1673,"XS",13
9609,1673,"S",41
9610,1673,"M",13
9611,1673,"L",16
9612,1673,"XL",4
9613,1673,"XXL",3
9614,1674,"XS",30
9615,1674,"S",0
9616,1674,"M",14
9617,1674,"L",34
9618,1674,"XL",10
9619,1674,"XXL",10
9620,1675,"XS",37
9621,1675,"S",18
9622,1675,"M",35
9623,1675,"L",15
9624,1675,"XL",4
9625,1675,"XXL",0
9626,1676,"XS",5
9627,1676,"S",10
9628,1676,"M",6
9629,1676,"L",42
9630,1676,"XL",12
9631,1676,"XXL",54
9632,1677,"XS",58
9633,1677,"S",19
9634,1677,"M",34
9635,1677,"L",33
9636,1677,"XL",33
9637,1677,"XXL",47
9638,1678,"XS",37
9639,1678,"S",32
9640,1678,"M",38
9641,1678,"L",3
9642,1678,"XL",38
9643,1678,"XXL",34
9644,1679,"One Size",33
9645,1680,"One Size",14
9646,1681,"7",22
9647,1681,"7.5",5
9648,1681,"8",12
9649,1681,"8.5",57
9650,1681,"9",35
9651,1681,"9.5",22
9652,1681,"10",50
9653,1681,"10.5",35
9654,1681,"11",49
9655,1681,"11.5",35
9656,1681,"12",5
9657,1682,"7",43
9658,1682,"7.5",51
9659,1682,"8",47
9660,1682,"8.5",49
9661,1682,"9",15
9662,1682,"9.5",41
9663,1682,"10",27
9664,1682,"10.5",17
9665,1682,"11",40
9666,1682,"11.5",36
9667,1682,"12",31
9668,1683,"XS",35
9669,1683,"S",34
9670,1683,"M",8
9671,1683,"L",0
9672,1683,"XL",35
9673,1683,"XXL",27
9674,1684,"XS",22
9675,1684,"S",34
9676,1684,"M",56
9677,1684,"L",16
9678,1684,"XL",27
9679,1684,"XXL",26
9680,1685,"One Size",42
9681,1686,"One Size",39
9682,1687,"XS",30
9683,1687,"S",10
9684,1687,"M",23
9685,1687,"L",46
9686,1687,"XL",30
9687,1687,"XXL",28
9688,1688,"XS",48
9689,1688,"S",14
9690,1688,"M",50
9691,1688,"L",34
9692,1688,"XL",44
9693,1688,"XXL",42
9694,1689,"XS",6
9695,1689,"S",59
9696,1689,"M",44
9697,1689,"L",13
9698,1689,"XL",55
9699,1689,"XXL",3
9700,1690,"XS",3
9701,1690,"S",28
9702,1690,"M",46
9703,1690,"L",56
9704,1690,"XL",16
9705,1690,"XXL",57
9706,1691,"XS",6
9707,1691,"S",17
9708,1691,"M",26
9709,1691,"L",12
9710,1691,"XL",28
9711,1691,"XXL",47
9712,1692,"XS",19
9713,1692,"S",24
9714,1692,"M",38
9715,1692,"L",42
9716,1692,"XL",10
9717,1692,"XXL",54
9718,1693,"7",24
9719,1693,"7.5",8
9720,1693,"8",1
9721,1693,"8.5",6
9722,1693,"9",48
9723,1693,"9.5",8
9724,1693,"10",30
9725,1693,"10.5",20
9726,1693,"11",1
9727,1693,"11.5",20
9728,1693,"12",6
9729,1694,"7",15
9730,1694,"7.5",48
9731,1694,"8",58
9732,1694,"8.5",29
9733,1694,"9",24
9734,1694,"9.5",23
9735,1694,"10",14
9736,1694,"10.5",57
9737,1694,"11",8
9738,1694,"11.5",57
9739,1694,"12",10
9740,1695,"XS",7
9741,1695,"S",44
9742,1695,"M",32
9743,1695,"L",36
9744,1695,"XL",36
9745,1695,"XXL",42
9746,1696,"XS",56
9747,1696,"S",22
9748,1696,"M",51
9749,1696,"L",49
9750,1696,"XL",51
9751,1696,"XXL",15
9752,1697,"XS",23
9753,1697,"S",55
9754,1697,"M",16
9755,1697,"L",31
9756,1697,"XL",56
9757,1697,"XXL",32
9758,1698,"XS",10
9759,1698,"S",17
9760,1698,"M",47
9761,1698,"L",9
9762,1698,"XL",24
9763,1698,"XXL",34
9764,1699,"XS",57
9765,1699,"S",33
9766,1699,"M",59
9767,1699,"L",39
9768,1699,"XL",41
9769,1699,"XXL",22
9770,1700,"XS",37
9771,1700,"S",29
9772,1700,"M",57
9773,1700,"L",6
9774,1700,"XL",21
9775,1700,"XXL",36
9776,1701,"XS",6
9777,1701,"S",31
9778,1701,"M",54
9779,1701,"L",2
9780,1701,"XL",50
9781,1701,"XXL",7
9782,1702,"XS",6
9783,1702,"S",50
9784,1702,"M",0
9785,1702,"L",10
9786,1702,"XL",9
9787,1702,"XXL",13
9788,1703,"XS",13
9789,1703,"S",41
9790,1703,"M",7
9791,1703,"L",45
9792,1703,"XL",20
9793,1703,"XXL",19
9794,1704,"XS",55
9795,1704,"S",20
9796,1704,"M",6
9797,1704,"L",42
9798,1704,"XL",46
9799,1704,"XXL",31
9800,1705,"XS",28
9801,1705,"S",52
9802,1705,"M",9
9803,1705,"L",14
9804,1705,"XL",6
9805,1705,"XXL",9
9806,1706,"XS",44
9807,1706,"S",5
9808,1706,"M",29
9809,1706,"L",32
9810,1706,"XL",33
9811,1706,"XXL",28
9812,1707,"XS",6
9813,1707,"S",10
9814,1707,"M",29
9815,1707,"L",13
9816,1707,"XL",27
9817,1707,"XXL",52
9818,1708,"XS",43
9819,1708,"S",20
9820,1708,"M",9
9821,1708,"L",43
9822,1708,"XL",28
9823,1708,"XXL",41
9824,1709,"XS",39
9825,1709,"S",10
9826,1709,"M",55
9827,1709,"L",11
9828,1709,"XL",25
9829,1709,"XXL",35
9830,1710,"XS",0
9831,1710,"S",50
9832,1710,"M",53
9833,1710,"L",32
9834,1710,"XL",22
9835,1710,"XXL",8
9836,1711,"XS",54
9837,1711,"S",48
9838,1711,"M",54
9839,1711,"L",28
9840,1711,"XL",10
9841,1711,"XXL",52
9842,1712,"XS",29
9843,1712,"S",58
9844,1712,"M",38
9845,1712,"L",17
9846,1712,"XL",9
9847,1712,"XXL",20
9848,1713,"XS",18
9849,1713,"S",50
9850,1713,"M",36
9851,1713,"L",47
9852,1713,"XL",0
9853,1713,"XXL",39
9854,1714,"XS",17
9855,1714,"S",25
9856,1714,"M",9
9857,1714,"L",36
9858,1714,"XL",51
9859,1714,"XXL",44
9860,1715,"XS",57
9861,1715,"S",41
9862,1715,"M",48
9863,1715,"L",22
9864,1715,"XL",40
9865,1715,"XXL",23
9866,1716,"XS",59
9867,1716,"S",30
9868,1716,"M",59
9869,1716,"L",16
9870,1716,"XL",3
9871,1716,"XXL",39
9872,1717,"XS",50
9873,1717,"S",8
9874,1717,"M",35
9875,1717,"L",54
9876,1717,"XL",55
9877,1717,"XXL",56
9878,1718,"XS",41
9879,1718,"S",40
9880,1718,"M",14
9881,1718,"L",18
9882,1718,"XL",58
9883,1718,"XXL",34
9884,1719,"XS",1
9885,1719,"S",4
9886,1719,"M",53
9887,1719,"L",6
9888,1719,"XL",13
9889,1719,"XXL",55
9890,1720,"XS",19
9891,1720,"S",5
9892,1720,"M",12
9893,1720,"L",52
9894,1720,"XL",28
9895,1720,"XXL",12
9896,1721,"XS",16
9897,1721,"S",49
9898,1721,"M",29
9899,1721,"L",28
9900,1721,"XL",33
9901,1721,"XXL",43
9902,1722,"XS",56
9903,1722,"S",7
9904,1722,"M",36
9905,1722,"L",28
9906,1722,"XL",51
9907,1722,"XXL",18
9908,1723,"XS",30
9909,1723,"S",47
9910,1723,"M",26
9911,1723,"L",52
9912,1723,"XL",39
9913,1723,"XXL",29
9914,1724,"7",21
9915,1724,"7.5",52
9916,1724,"8",6
9917,1724,"8.5",49
9918,1724,"9",57
9919,1724,"9.5",44
9920,1724,"10",18
9921,1724,"10.5",13
9922,1724,"11",55
9923,1724,"11.5",49
9924,1724,"12",15
9925,1725,"7",18
9926,1725,"7.5",27
9927,1725,"8",6
9928,1725,"8.5",27
9929,1725,"9",36
9930,1725,"9.5",0
9931,1725,"10",34
9932,1725,"10.5",25
9933,1725,"11",13
9934,1725,"11.5",47
9935,1725,"12",21
9936,1726,"7",20
9937,1726,"7.5",53
9938,1726,"8",43
9939,1726,"8.5",40
9940,1726,"9",39
9941,1726,"9.5",19
9942,1726,"10",38
9943,1726,"10.5",59
9944,1726,"11",46
9945,1726,"11.5",50
9946,1726,"12",45
9947,1727,"XS",35
9948,1727,"S",20
9949,1727,"M",30
9950,1727,"L",13
9951,1727,"XL",58
9952,1727,"XXL",50
9953,1728,"XS",45
9954,1728,"S",52
9955,1728,"M",49
9956,1728,"L",13
9957,1728,"XL",52
9958,1728,"XXL",52
9959,1729,"XS",12
9960,1729,"S",45
9961,1729,"M",33
9962,1729,"L",55
9963,1729,"XL",29
9964,1729,"XXL",43
9965,1730,"XS",26
9966,1730,"S",29
9967,1730,"M",37
9968,1730,"L",32
9969,1730,"XL",20
9970,1730,"XXL",1
9971,1731,"XS",28
9972,1731,"S",20
9973,1731,"M",54
9974,1731,"L",53
9975,1731,"XL",23
9976,1731,"XXL",5
9977,1732,"XS",34
9978,1732,"S",7
9979,1732,"M",54
9980,1732,"L",25
9981,1732,"XL",27
9982,1732,"XXL",25
9983,1733,"One Size",24
9984,1734,"One Size",39
9985,1735,"XS",13
9986,1735,"S",35
9987,1735,"M",5
9988,1735,"L",52
9989,1735,"XL",17
9990,1735,"XXL",42
9991,1736,"XS",48
9992,1736,"S",55
9993,1736,"M",13
9994,1736,"L",48
9995,1736,"XL",39
9996,1736,"XXL",56
9997,1737,"XS",46
9998,1737,"S",10
9999,1737,"M",42
10000,1737,"L",38
