id,product_id,feature,value
9153,4117,"Sustainably Sourced",null
9154,4117,"Cut","Straight"
9155,4117,"Lifetime Guarantee",null
9156,4118,"Non-GMO",null
9157,4118,"Green Leaf Certified",null
9158,4118,"Stitching","Double Stitch"
9159,4119,"Sustainably Sourced",null
9160,4120,"Cut","Straight"
9161,4120,"Fabric","Cashmere"
9162,4120,"5 Year Warranty",null
9163,4121,"Lifetime Guarantee",null
9164,4121,"Sustainably Sourced",null
9165,4122,"Non-GMO",null
9166,4123,"Fabric","100% Cotton"
9167,4124,"Green Leaf Certified",null
9168,4124,"Cut","Straight"
9169,4124,"Cut","Loose"
9170,4125,"Material","Control Support Bridge"
9171,4125,"Non-GMO",null
9172,4126,"Lifetime Guarantee",null
9173,4126,"Buttons","Black Resin"
9174,4126,"Satisfaction Guaranteed",null
9175,4127,"Non-GMO",null
9176,4128,"Lifetime Guarantee",null
9177,4129,"Fair Trade Certified",null
9178,4129,"Frame","AllLight Composition Resin"
9179,4129,"Fair Trade Certified",null
9180,4129,"Fabric","Canvas"
9181,4130,"Sustainably Sourced",null
9182,4131,"Buttons","Blue Resin"
9183,4131,"Satisfaction Guaranteed",null
9184,4131,"Lens","Ultrasheen Silver"
9185,4132,"Fabric","80% Cotton, 20% Polyester"
9186,4133,"Frame","DuraResin"
9187,4133,"5 Year Warranty",null
9188,4133,"Lifetime Guarantee",null
9189,4134,"Buttons","Black Resin"
9190,4134,"Green Leaf Certified",null
9191,4134,"Fair Trade Certified",null
9192,4135,"Buttons","Blue Resin"
9193,4135,"Lifetime Guarantee",null
9194,4136,"Cut","Skinny"
9195,4136,"Green Leaf Certified",null
9196,4137,"Fair Trade Certified",null
9197,4137,"Stitching","Double Stitch"
9198,4138,"5 Year Warranty",null
9199,4138,"Buttons","Black Resin"
9200,4139,"Non-GMO",null
9201,4139,"5 Year Warranty",null
9202,4139,"Satisfaction Guaranteed",null
9203,4139,"Fair Trade Certified",null
9204,4140,"Lifetime Guarantee",null
9205,4141,"Sustainably Sourced",null
9206,4142,"5 Year Warranty",null
9207,4142,"Frame","DuraResin"
9208,4143,"Green Leaf Certified",null
9209,4143,"Lens","Ultrasheen Basic"
9210,4144,"Frame","AllLight Composition Resin"
9211,4144,"Buttons","Blue Resin"
9212,4145,"Non-GMO",null
9213,4145,"Fair Trade Certified",null
9214,4145,"Satisfaction Guaranteed",null
9215,4146,"Non-GMO",null
9216,4146,"Frame","AllLight Composition Resin"
9217,4146,"Lifetime Guarantee",null
9218,4147,"Cut","Striaght"
9219,4148,"Lens","Ultrasheen Silver"
9220,4149,"Green Leaf Certified",null
9221,4149,"Stitching","Cross Stitch"
9222,4150,"Fair Trade Certified",null
9223,4150,"Lens","Ultrasheen Basic"
9224,4150,"Cut","Straight"
9225,4151,"Fair Trade Certified",null
9226,4151,"Fabric","100% Cotton"
9227,4152,"Lens","Ultrasheen Silver"
9228,4153,"Satisfaction Guaranteed",null
9229,4154,"Fair Trade Certified",null
9230,4154,"Satisfaction Guaranteed",null
9231,4154,"Cut","Loose"
9232,4154,"Material","FullControl Skin"
9233,4155,"Fair Trade Certified",null
9234,4156,"Fabric","80% Cotton, 20% Polyester"
9235,4156,"5 Year Warranty",null
9236,4157,"Green Leaf Certified",null
9237,4157,"Cut","Loose"
9238,4158,"Cut","Loose"
9239,4158,"Fabric","Cashmere"
9240,4158,"Non-GMO",null
9241,4159,"Fabric","100% Cotton"
9242,4160,"Sustainably Sourced",null
9243,4160,"Green Leaf Certified",null
9244,4160,"5 Year Warranty",null
9245,4161,"Buttons","Blue Resin"
9246,4161,"Satisfaction Guaranteed",null
9247,4161,"Non-GMO",null
9248,4162,"Green Leaf Certified",null
9249,4163,"Fair Trade Certified",null
9250,4163,"Non-GMO",null
9251,4164,"Frame","AllLight Composition Resin"
9252,4164,"Cut","Striaght"
9253,4165,"Cut","Loose"
9254,4165,"Lifetime Guarantee",null
9255,4165,"Fabric","FullControlSkin"
9256,4166,"Lens","Ultrasheen Silver"
9257,4167,"Cut","Loose"
9258,4168,"Non-GMO",null
9259,4168,"Satisfaction Guaranteed",null
9260,4168,"5 Year Warranty",null
9261,4168,"Stitching","Double Stitch"
9262,4169,"Lens","100% UV Protective"
9263,4169,"Non-GMO",null
9264,4169,"Frame","DuraResin"
9265,4170,"Satisfaction Guaranteed",null
9266,4170,"Fair Trade Certified",null
9267,4171,"Material","FullControl Skin"
9268,4171,"Lifetime Guarantee",null
9269,4171,"Fair Trade Certified",null
9270,4172,"Satisfaction Guaranteed",null
9271,4173,"Fair Trade Certified",null
9272,4174,"Fabric","Wool"
9273,4174,"Non-GMO",null
9274,4174,"Frame","AllLight Composition Resin"
9275,4174,"Material","Rubber Mesh"
9276,4175,"Cut","Loose"
9277,4175,"Buttons","Blue Resin"
9278,4176,"Green Leaf Certified",null
9279,4176,"Cut","Straight"
9280,4177,"Non-GMO",null
9281,4177,"Cut","Straight"
9282,4177,"Buttons","Brass"
9283,4178,"Satisfaction Guaranteed",null
9284,4178,"Green Leaf Certified",null
9285,4178,"Fair Trade Certified",null
9286,4179,"Fair Trade Certified",null
9287,4179,"Lens","Ultrasheen Gold"
9288,4179,"Fabric","95% Cotton, 5% Elastic"
9289,4179,"Lifetime Guarantee",null
9290,4180,"Satisfaction Guaranteed",null
9291,4180,"Lens","Ultrasheen Basic"
9292,4180,"Stitching","Cross Stitch"
9293,4181,"Satisfaction Guaranteed",null
9294,4182,"Buttons","Brass"
9295,4182,"Stitching","Cross Stitch"
9296,4182,"Lens","Ultrasheen Gold"
9297,4183,"Lifetime Guarantee",null
9298,4183,"Stitching","Double Stitch"
9299,4184,"Satisfaction Guaranteed",null
9300,4184,"Fabric","80% Cotton, 20% Polyester"
9301,4185,"Green Leaf Certified",null
9302,4185,"Sustainably Sourced",null
9303,4186,"Cut","Striaght"
9304,4186,"5 Year Warranty",null
9305,4187,"Cut","Skinny"
9306,4187,"Cut","Loose"
9307,4188,"Cut","Striaght"
9308,4188,"Frame","DuraResin"
9309,4188,"Fabric","95% Cotton, 5% Elastic"
9310,4189,"5 Year Warranty",null
9311,4189,"Buttons","White Resin"
9312,4189,"Lifetime Guarantee",null
9313,4189,"5 Year Warranty",null
9314,4190,"Lens","Ultrasheen Silver"
9315,4190,"5 Year Warranty",null
9316,4190,"Satisfaction Guaranteed",null
9317,4191,"Lifetime Guarantee",null
9318,4191,"Lens","Ultrasheen Gold"
9319,4191,"Stitching","Cross Stitch"
9320,4192,"Cut","Skinny"
9321,4193,"Cut","Straight"
9322,4193,"Satisfaction Guaranteed",null
9323,4193,"Fair Trade Certified",null
9324,4193,"Buttons","White Resin"
9325,4194,"Buttons","Brass"
9326,4194,"Material","FullSupport Hybrid Compound"
9327,4194,"Non-GMO",null
9328,4194,"Material","Rubber Mesh"
9329,4195,"Non-GMO",null
9330,4196,"Stitching","Double Stitch"
9331,4197,"Green Leaf Certified",null
9332,4197,"Cut","Loose"
9333,4198,"5 Year Warranty",null
9334,4198,"Fair Trade Certified",null
9335,4198,"Buttons","Blue Resin"
9336,4199,"Fabric","80% Cotton, 20% Polyester"
9337,4199,"Cut","Straight"
9338,4199,"Fair Trade Certified",null
9339,4200,"Cut","Skinny"
9340,4200,"Fabric","100% Cotton"
9341,4200,"Non-GMO",null
9342,4201,"Satisfaction Guaranteed",null
9343,4201,"Cut","Loose"
9344,4201,"Non-GMO",null
9345,4202,"Green Leaf Certified",null
9346,4202,"Material","FullSupport Hybrid Compound"
9347,4202,"Cut","Loose"
9348,4203,"Material","FullSupport Hybrid Compound"
9349,4203,"Lens","Ultrasheen Basic"
9350,4204,"5 Year Warranty",null
9351,4204,"Fabric","100% Cotton"
9352,4204,"Lifetime Guarantee",null
9353,4205,"Sustainably Sourced",null
9354,4205,"5 Year Warranty",null
9355,4206,"5 Year Warranty",null
9356,4207,"Fabric","Wool"
9357,4208,"Sustainably Sourced",null
9358,4208,"Lifetime Guarantee",null
9359,4208,"Green Leaf Certified",null
9360,4209,"Non-GMO",null
9361,4209,"Satisfaction Guaranteed",null
9362,4209,"5 Year Warranty",null
9363,4210,"Lifetime Guarantee",null
9364,4210,"Non-GMO",null
9365,4211,"5 Year Warranty",null
9366,4212,"Material","Armor Weave"
9367,4213,"Sustainably Sourced",null
9368,4213,"Green Leaf Certified",null
9369,4213,"Buttons","Blue Resin"
9370,4214,"Satisfaction Guaranteed",null
9371,4214,"Non-GMO",null
9372,4214,"Fair Trade Certified",null
9373,4214,"Cut","Striaght"
9374,4215,"5 Year Warranty",null
9375,4216,"Cut","Straight"
9376,4216,"Lifetime Guarantee",null
9377,4216,"Lifetime Guarantee",null
9378,4217,"Cut","Skinny"
9379,4217,"Lifetime Guarantee",null
9380,4218,"Fair Trade Certified",null
9381,4219,"Satisfaction Guaranteed",null
9382,4219,"Cut","Loose"
9383,4219,"Material","Armor Weave"
9384,4220,"Green Leaf Certified",null
9385,4221,"Fabric","Velvet"
9386,4222,"Green Leaf Certified",null
9387,4222,"Material","Armor Weave"
9388,4223,"Stitching","Cross Stitch"
9389,4223,"Lifetime Guarantee",null
9390,4223,"Lens","100% UV Protective"
9391,4224,"Material","Armor Weave"
9392,4224,"Stitching","Double Stitch"
9393,4224,"Cut","Skinny"
9394,4225,"Cut","Loose"
9395,4225,"Buttons","White Resin"
9396,4225,"Lifetime Guarantee",null
9397,4226,"Frame","AllLight Composition Resin"
9398,4226,"Non-GMO",null
9399,4227,"Material","FullControl Skin"
9400,4227,"Material","FullSupport Hybrid Compound"
9401,4227,"Cut","Straight"
9402,4228,"Stitching","Cross Stitch"
9403,4228,"Fabric","Velvet"
9404,4228,"Fair Trade Certified",null
9405,4229,"Cut","Striaght"
9406,4229,"Cut","Loose"
9407,4229,"Cut","Loose"
9408,4229,"Stitching","Cross Stitch"
9409,4230,"Fabric","Cool Fit"
9410,4230,"Cut","Skinny"
9411,4231,"Frame","AllLight Composition Resin"
9412,4231,"Fair Trade Certified",null
9413,4232,"Buttons","Blue Resin"
9414,4232,"Fabric","Silk"
9415,4232,"Satisfaction Guaranteed",null
9416,4233,"Buttons","Brass"
9417,4233,"Fabric","Cool Fit"
9418,4234,"Satisfaction Guaranteed",null
9419,4235,"5 Year Warranty",null
9420,4235,"Lifetime Guarantee",null
9421,4236,"5 Year Warranty",null
9422,4236,"Lifetime Guarantee",null
9423,4236,"Frame","AllLight Composition Resin"
9424,4237,"5 Year Warranty",null
9425,4237,"Cut","Loose"
9426,4237,"5 Year Warranty",null
9427,4238,"Satisfaction Guaranteed",null
9428,4238,"Stitching","Double Stitch"
9429,4239,"Cut","Loose"
9430,4239,"Lens","100% UV Protective"
9431,4240,"Cut","Loose"
9432,4240,"Material","Control Support Bridge"
9433,4241,"Satisfaction Guaranteed",null
9434,4242,"Material","FullSupport Hybrid Compound"
9435,4242,"5 Year Warranty",null
9436,4243,"Cut","Loose"
9437,4244,"Fair Trade Certified",null
9438,4244,"Sustainably Sourced",null
9439,4244,"Cut","Loose"
9440,4244,"Stitching","Cross Stitch"
9441,4245,"Cut","Skinny"
9442,4245,"Stitching","Double Stitch"
9443,4245,"Green Leaf Certified",null
9444,4245,"Lifetime Guarantee",null
9445,4246,"5 Year Warranty",null
9446,4247,"5 Year Warranty",null
9447,4247,"Cut","Loose"
9448,4248,"Cut","Straight"
9449,4248,"5 Year Warranty",null
9450,4248,"Cut","Straight"
9451,4249,"Fair Trade Certified",null
9452,4249,"Cut","Striaght"
9453,4249,"Cut","Straight"
9454,4250,"Green Leaf Certified",null
9455,4250,"Lens","Ultrasheen Basic"
9456,4251,"Non-GMO",null
9457,4251,"Fabric","80% Cotton, 20% Polyester"
9458,4251,"Buttons","Brass"
9459,4251,"Fair Trade Certified",null
9460,4252,"5 Year Warranty",null
9461,4252,"Sustainably Sourced",null
9462,4252,"Sustainably Sourced",null
9463,4252,"Cut","Skinny"
9464,4253,"Lens","Ultrasheen Silver"
9465,4253,"Buttons","Black Resin"
9466,4253,"Material","Rubber Mesh"
9467,4254,"Lifetime Guarantee",null
9468,4254,"Material","Control Support Bridge"
9469,4255,"Stitching","Cross Stitch"
9470,4255,"Non-GMO",null
9471,4255,"Lifetime Guarantee",null
9472,4256,"Stitching","Cross Stitch"
9473,4256,"Lens","Ultrasheen Silver"
9474,4257,"Cut","Skinny"
9475,4257,"Cut","Skinny"
9476,4257,"Stitching","Double Stitch"
9477,4258,"Lens","Ultrasheen Gold"
9478,4258,"Lens","Ultrasheen Gold"
9479,4258,"Stitching","Double Stitch"
9480,4259,"Fair Trade Certified",null
9481,4259,"Non-GMO",null
9482,4259,"Lens","100% UV Protective"
9483,4260,"Fabric","80% Cotton, 20% Polyester"
9484,4261,"Satisfaction Guaranteed",null
9485,4262,"Frame","DuraResin"
9486,4262,"Frame","DuraResin"
9487,4263,"Stitching","Double Stitch"
9488,4263,"Non-GMO",null
9489,4264,"Lifetime Guarantee",null
9490,4264,"Lens","Ultrasheen Gold"
9491,4264,"5 Year Warranty",null
9492,4265,"Fair Trade Certified",null
9493,4265,"5 Year Warranty",null
9494,4266,"Satisfaction Guaranteed",null
9495,4266,"Material","Control Support Bridge"
9496,4267,"Fabric","Silk"
9497,4268,"Green Leaf Certified",null
9498,4268,"5 Year Warranty",null
9499,4268,"Material","FullControl Skin"
9500,4269,"Buttons","Blue Resin"
9501,4269,"Sustainably Sourced",null
9502,4269,"5 Year Warranty",null
9503,4270,"Cut","Straight"
9504,4270,"Fair Trade Certified",null
9505,4270,"Non-GMO",null
9506,4271,"Non-GMO",null
9507,4271,"Non-GMO",null
9508,4271,"Sustainably Sourced",null
9509,4272,"Lifetime Guarantee",null
9510,4272,"Lifetime Guarantee",null
9511,4272,"Stitching","Cross Stitch"
9512,4273,"Cut","Straight"
9513,4273,"Non-GMO",null
9514,4273,"Lifetime Guarantee",null
9515,4273,"Frame","DuraResin"
9516,4274,"Fair Trade Certified",null
9517,4274,"Fabric","80% Cotton, 20% Polyester"
9518,4274,"Stitching","Cross Stitch"
9519,4274,"Stitching","Double Stitch"
9520,4275,"Material","FullControl Skin"
9521,4275,"Cut","Loose"
9522,4276,"Lifetime Guarantee",null
9523,4276,"Non-GMO",null
9524,4276,"Non-GMO",null
9525,4276,"Frame","AllLight Composition Resin"
9526,4277,"Satisfaction Guaranteed",null
9527,4278,"Lens","100% UV Protective"
9528,4279,"Green Leaf Certified",null
9529,4279,"Non-GMO",null
9530,4279,"Lens","100% UV Protective"
9531,4279,"Non-GMO",null
9532,4280,"Non-GMO",null
9533,4280,"Frame","DuraResin"
9534,4280,"Non-GMO",null
9535,4280,"Non-GMO",null
9536,4281,"Stitching","Double Stitch"
9537,4281,"Green Leaf Certified",null
9538,4282,"Fair Trade Certified",null
9539,4283,"Stitching","Cross Stitch"
9540,4283,"Fabric","80% Cotton, 20% Polyester"
9541,4284,"Buttons","Ivory"
9542,4284,"Non-GMO",null
9543,4285,"5 Year Warranty",null
9544,4285,"Green Leaf Certified",null
9545,4285,"Fair Trade Certified",null
9546,4285,"Satisfaction Guaranteed",null
9547,4286,"Non-GMO",null
9548,4287,"Cut","Striaght"
9549,4287,"Non-GMO",null
9550,4288,"Green Leaf Certified",null
9551,4288,"Cut","Straight"
9552,4289,"Fair Trade Certified",null
9553,4290,"Fabric","Wool"
9554,4290,"Lifetime Guarantee",null
9555,4290,"Sustainably Sourced",null
9556,4291,"5 Year Warranty",null
9557,4291,"Fair Trade Certified",null
9558,4292,"Cut","Skinny"
9559,4292,"Satisfaction Guaranteed",null
9560,4293,"Cut","Skinny"
9561,4293,"Non-GMO",null
9562,4293,"Non-GMO",null
9563,4294,"Fabric","Cashmere"
9564,4294,"Material","FullControl Skin"
9565,4295,"Frame","AllLight Composition Resin"
9566,4296,"Buttons","Blue Resin"
9567,4297,"Lens","Ultrasheen Silver"
9568,4297,"Green Leaf Certified",null
9569,4298,"Stitching","Cross Stitch"
9570,4299,"Green Leaf Certified",null
9571,4299,"Sustainably Sourced",null
9572,4299,"5 Year Warranty",null
9573,4300,"Sustainably Sourced",null
9574,4301,"Sustainably Sourced",null
9575,4302,"Non-GMO",null
9576,4303,"Cut","Skinny"
9577,4303,"Satisfaction Guaranteed",null
9578,4304,"Lens","100% UV Protective"
9579,4304,"Lens","Ultrasheen Silver"
9580,4305,"Stitching","Cross Stitch"
9581,4306,"Sustainably Sourced",null
9582,4307,"Stitching","Double Stitch"
9583,4307,"Material","Rubber Mesh"
9584,4307,"Non-GMO",null
9585,4308,"Buttons","Ivory"
9586,4308,"Frame","AllLight Composition Resin"
9587,4308,"Fabric","80% Cotton, 20% Polyester"
9588,4309,"Non-GMO",null
9589,4309,"5 Year Warranty",null
9590,4310,"Fabric","Silk"
9591,4311,"Lens","Ultrasheen Gold"
9592,4311,"Green Leaf Certified",null
9593,4311,"5 Year Warranty",null
9594,4312,"Cut","Loose"
9595,4312,"5 Year Warranty",null
9596,4313,"Fair Trade Certified",null
9597,4314,"Stitching","Cross Stitch"
9598,4315,"Satisfaction Guaranteed",null
9599,4315,"Lifetime Guarantee",null
9600,4316,"Fair Trade Certified",null
9601,4317,"Satisfaction Guaranteed",null
9602,4318,"Stitching","Double Stitch"
9603,4318,"Fair Trade Certified",null
9604,4318,"Material","FullSupport Hybrid Compound"
9605,4319,"Satisfaction Guaranteed",null
9606,4319,"Sustainably Sourced",null
9607,4320,"Non-GMO",null
9608,4321,"Buttons","White Resin"
9609,4321,"Satisfaction Guaranteed",null
9610,4322,"5 Year Warranty",null
9611,4322,"Sustainably Sourced",null
9612,4322,"Material","FullControl Skin"
9613,4323,"Cut","Skinny"
9614,4323,"Stitching","Double Stitch"
9615,4324,"Lens","100% UV Protective"
9616,4324,"Buttons","Ivory"
9617,4325,"Green Leaf Certified",null
9618,4326,"Frame","DuraResin"
9619,4326,"Fabric","100% Cotton"
9620,4327,"Sustainably Sourced",null
9621,4327,"5 Year Warranty",null
9622,4328,"Fabric","Cashmere"
9623,4329,"Fabric","Silk"
9624,4329,"Non-GMO",null
9625,4330,"Cut","Striaght"
9626,4331,"5 Year Warranty",null
9627,4332,"Cut","Skinny"
9628,4333,"Lens","Ultrasheen Silver"
9629,4334,"Cut","Skinny"
9630,4334,"Material","Control Support Bridge"
9631,4335,"Non-GMO",null
9632,4336,"Cut","Skinny"
9633,4337,"Cut","Striaght"
9634,4337,"Satisfaction Guaranteed",null
9635,4338,"Material","Rubber Mesh"
9636,4338,"Stitching","Cross Stitch"
9637,4338,"Satisfaction Guaranteed",null
9638,4339,"Satisfaction Guaranteed",null
9639,4339,"Frame","DuraResin"
9640,4340,"Lifetime Guarantee",null
9641,4341,"Green Leaf Certified",null
9642,4341,"Green Leaf Certified",null
9643,4342,"Green Leaf Certified",null
9644,4342,"Fabric","Cool Fit"
9645,4343,"5 Year Warranty",null
9646,4343,"Non-GMO",null
9647,4343,"Fabric","Canvas"
9648,4344,"Non-GMO",null
9649,4345,"Cut","Striaght"
9650,4345,"Fair Trade Certified",null
9651,4345,"Sustainably Sourced",null
9652,4346,"Satisfaction Guaranteed",null
9653,4346,"Material","Armor Weave"
9654,4346,"Cut","Skinny"
9655,4346,"Fair Trade Certified",null
9656,4347,"Frame","DuraResin"
9657,4347,"Fabric","Cool Fit"
9658,4347,"Stitching","Cross Stitch"
9659,4348,"Cut","Skinny"
9660,4349,"Fair Trade Certified",null
9661,4350,"Cut","Loose"
9662,4350,"Lens","Ultrasheen Gold"
9663,4351,"5 Year Warranty",null
9664,4352,"Lifetime Guarantee",null
9665,4352,"Non-GMO",null
9666,4352,"5 Year Warranty",null
9667,4353,"Non-GMO",null
9668,4353,"Frame","DuraResin"
9669,4353,"Lens","Ultrasheen Basic"
9670,4354,"Green Leaf Certified",null
9671,4354,"Material","FullSupport Hybrid Compound"
9672,4354,"Non-GMO",null
9673,4355,"5 Year Warranty",null
9674,4355,"Fabric","80% Cotton, 20% Polyester"
9675,4356,"Buttons","Brass"
9676,4356,"Lifetime Guarantee",null
9677,4356,"5 Year Warranty",null
9678,4357,"Sustainably Sourced",null
9679,4358,"Fair Trade Certified",null
9680,4359,"Buttons","White Resin"
9681,4359,"Cut","Skinny"
9682,4359,"Fabric","100% Cotton"
9683,4360,"Fair Trade Certified",null
9684,4361,"Green Leaf Certified",null
9685,4361,"Non-GMO",null
9686,4361,"5 Year Warranty",null
9687,4362,"Lens","100% UV Protective"
9688,4362,"Cut","Loose"
9689,4362,"Lifetime Guarantee",null
9690,4363,"Fair Trade Certified",null
9691,4363,"Satisfaction Guaranteed",null
9692,4364,"Cut","Skinny"
9693,4365,"Frame","AllLight Composition Resin"
9694,4365,"Cut","Striaght"
9695,4365,"Non-GMO",null
9696,4366,"Lens","Ultrasheen Silver"
9697,4367,"Cut","Loose"
9698,4367,"Non-GMO",null
9699,4367,"Cut","Loose"
9700,4368,"5 Year Warranty",null
9701,4368,"Fair Trade Certified",null
9702,4368,"Cut","Straight"
9703,4369,"Satisfaction Guaranteed",null
9704,4370,"Stitching","Double Stitch"
9705,4370,"5 Year Warranty",null
9706,4370,"Green Leaf Certified",null
9707,4370,"Green Leaf Certified",null
9708,4371,"5 Year Warranty",null
9709,4372,"Cut","Straight"
9710,4373,"Stitching","Cross Stitch"
9711,4374,"Green Leaf Certified",null
9712,4374,"Fabric","Silk"
9713,4374,"Cut","Straight"
9714,4375,"Buttons","Black Resin"
9715,4375,"Lens","100% UV Protective"
9716,4375,"5 Year Warranty",null
9717,4376,"Cut","Skinny"
9718,4376,"Fabric","Silk"
9719,4377,"Material","Armor Weave"
9720,4377,"Lifetime Guarantee",null
9721,4378,"Lens","Ultrasheen Silver"
9722,4379,"Cut","Skinny"
9723,4379,"Cut","Loose"
9724,4380,"Sustainably Sourced",null
9725,4380,"Lifetime Guarantee",null
9726,4380,"Non-GMO",null
9727,4380,"Buttons","Ivory"
9728,4381,"Stitching","Cross Stitch"
9729,4382,"Cut","Striaght"
9730,4382,"Non-GMO",null
9731,4383,"Sustainably Sourced",null
9732,4384,"Non-GMO",null
9733,4384,"Cut","Loose"
9734,4384,"Material","FullControl Skin"
9735,4385,"Lens","Ultrasheen Gold"
9736,4385,"Non-GMO",null
9737,4385,"Sustainably Sourced",null
9738,4385,"Fabric","Wool"
9739,4386,"Green Leaf Certified",null
9740,4387,"Fabric","Velvet"
9741,4388,"Lifetime Guarantee",null
9742,4388,"Satisfaction Guaranteed",null
9743,4388,"Fabric","Silk"
9744,4389,"Frame","DuraResin"
9745,4389,"5 Year Warranty",null
9746,4390,"Fabric","100% Cotton"
9747,4390,"Fabric","Silk"
9748,4390,"Lifetime Guarantee",null
